Disease,Description,Medication,Diet,workout,Precaution_1,Precaution_2,Precaution_3,Precaution_4,Symptoms,Information
Chicken pox,Chicken pox is a highly contagious viral infection causing an itchy rash.,"['Antiviral drugs', 'Pain relievers', 'IV fluids', 'Blood transfusions', 'Platelet transfusions']","['Chicken Pox Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Avoid spicy and acidic foods,use neem in bathing ,consume neem leaves,take vaccine,avoid public places,"Paralysis (brain hemorrhage),  vomiting,  headache,  weakness_of_one_body_side","Disease: Chicken pox, Symptoms: Paralysis (brain hemorrhage),  vomiting,  headache,  weakness_of_one_body_side, Medication: ['Antiviral drugs', 'Pain relievers', 'IV fluids', 'Blood transfusions', 'Platelet transfusions'], Diet: ['Chicken Pox Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Chicken pox,Chicken pox is a highly contagious viral infection causing an itchy rash.,"['Antiviral drugs', 'Pain relievers', 'IV fluids', 'Blood transfusions', 'Platelet transfusions']","['Chicken Pox Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Consult a healthcare professional,use neem in bathing ,consume neem leaves,take vaccine,avoid public places,"Paralysis (brain hemorrhage),  vomiting,  headache,  weakness_of_one_body_side,  altered_sensorium","Disease: Chicken pox, Symptoms: Paralysis (brain hemorrhage),  vomiting,  headache,  weakness_of_one_body_side,  altered_sensorium, Medication: ['Antiviral drugs', 'Pain relievers', 'IV fluids', 'Blood transfusions', 'Platelet transfusions'], Diet: ['Chicken Pox Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Chicken pox,Chicken pox is a highly contagious viral infection causing an itchy rash.,"['Antiviral drugs', 'Pain relievers', 'IV fluids', 'Blood transfusions', 'Platelet transfusions']","['Chicken Pox Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Practice good hygiene,use neem in bathing ,consume neem leaves,take vaccine,avoid public places,"Paralysis (brain hemorrhage),  headache,  weakness_of_one_body_side,  altered_sensorium","Disease: Chicken pox, Symptoms: Paralysis (brain hemorrhage),  headache,  weakness_of_one_body_side,  altered_sensorium, Medication: ['Antiviral drugs', 'Pain relievers', 'IV fluids', 'Blood transfusions', 'Platelet transfusions'], Diet: ['Chicken Pox Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Chicken pox,Chicken pox is a highly contagious viral infection causing an itchy rash.,"['Antiviral drugs', 'Pain relievers', 'IV fluids', 'Blood transfusions', 'Platelet transfusions']","['Chicken Pox Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Rest and conserve energy,use neem in bathing ,consume neem leaves,take vaccine,avoid public places,"Paralysis (brain hemorrhage),  vomiting,  weakness_of_one_body_side,  altered_sensorium","Disease: Chicken pox, Symptoms: Paralysis (brain hemorrhage),  vomiting,  weakness_of_one_body_side,  altered_sensorium, Medication: ['Antiviral drugs', 'Pain relievers', 'IV fluids', 'Blood transfusions', 'Platelet transfusions'], Diet: ['Chicken Pox Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Chicken pox,Chicken pox is a highly contagious viral infection causing an itchy rash.,"['Antiviral drugs', 'Pain relievers', 'IV fluids', 'Blood transfusions', 'Platelet transfusions']","['Chicken Pox Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Gradually resume normal diet,use neem in bathing ,consume neem leaves,take vaccine,avoid public places,"Paralysis (brain hemorrhage),  vomiting,  headache,  altered_sensorium","Disease: Chicken pox, Symptoms: Paralysis (brain hemorrhage),  vomiting,  headache,  altered_sensorium, Medication: ['Antiviral drugs', 'Pain relievers', 'IV fluids', 'Blood transfusions', 'Platelet transfusions'], Diet: ['Chicken Pox Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,"['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids']","['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']",Stay hydrated,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated,"Jaundice, itching,  vomiting,  fatigue,  weight_loss","Disease: Dengue, Symptoms: Jaundice, itching,  vomiting,  fatigue,  weight_loss, Medication: ['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids'], Diet: ['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']"
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,"['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids']","['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']",Include nutrient-rich foods,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated,"Jaundice, itching,  vomiting,  fatigue,  weight_loss","Disease: Dengue, Symptoms: Jaundice, itching,  vomiting,  fatigue,  weight_loss, Medication: ['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids'], Diet: ['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']"
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,"['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids']","['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']",Consume foods rich in vitamin C and antioxidants,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated,"Jaundice,  vomiting,  fatigue,  weight_loss,  high_fever","Disease: Dengue, Symptoms: Jaundice,  vomiting,  fatigue,  weight_loss,  high_fever, Medication: ['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids'], Diet: ['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']"
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,"['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids']","['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']",Limit fatty and greasy foods,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated,"Jaundice, itching,  fatigue,  weight_loss,  high_fever","Disease: Dengue, Symptoms: Jaundice, itching,  fatigue,  weight_loss,  high_fever, Medication: ['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids'], Diet: ['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']"
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,"['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids']","['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']",Avoid caffeine and alcohol,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated,"Jaundice, itching,  vomiting,  weight_loss,  high_fever","Disease: Dengue, Symptoms: Jaundice, itching,  vomiting,  weight_loss,  high_fever, Medication: ['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids'], Diet: ['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']"
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,"['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids']","['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']",Include soft and easily digestible foods,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated,"Jaundice, itching,  vomiting,  fatigue,  high_fever","Disease: Dengue, Symptoms: Jaundice, itching,  vomiting,  fatigue,  high_fever, Medication: ['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids'], Diet: ['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']"
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,"['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids']","['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']",Consult a healthcare professional,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated,"Jaundice, itching,  vomiting,  fatigue,  weight_loss","Disease: Dengue, Symptoms: Jaundice, itching,  vomiting,  fatigue,  weight_loss, Medication: ['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids'], Diet: ['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']"
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,"['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids']","['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']",Rest and conserve energy,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated,"Jaundice, itching,  vomiting,  fatigue,  weight_loss","Disease: Dengue, Symptoms: Jaundice, itching,  vomiting,  fatigue,  weight_loss, Medication: ['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids'], Diet: ['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']"
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,"['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids']","['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']",Gradually resume normal diet,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated,"Jaundice, itching,  vomiting,  fatigue,  weight_loss","Disease: Dengue, Symptoms: Jaundice, itching,  vomiting,  fatigue,  weight_loss, Medication: ['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids'], Diet: ['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']"
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,"['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids']","['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']",Follow medical recommendations,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated,"Jaundice, itching,  vomiting,  fatigue,  weight_loss","Disease: Dengue, Symptoms: Jaundice, itching,  vomiting,  fatigue,  weight_loss, Medication: ['Antibiotics', 'Antipyretics', 'Analgesics', 'IV fluids', 'Corticosteroids'], Diet: ['Dengue Diet', 'Hydration', 'High-Calorie Diet', 'Soft and bland foods', 'Protein-rich foods']"
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,"['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant']","['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Consume easily digestible foods,eat high calorie vegitables,antiboitic therapy,consult doctor,medication,"Malaria,  chills,  vomiting,  high_fever,  sweating","Disease: Typhoid, Symptoms: Malaria,  chills,  vomiting,  high_fever,  sweating, Medication: ['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant'], Diet: ['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,"['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant']","['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Stay hydrated,eat high calorie vegitables,antiboitic therapy,consult doctor,medication,"Malaria,  chills,  vomiting,  high_fever,  sweating","Disease: Typhoid, Symptoms: Malaria,  chills,  vomiting,  high_fever,  sweating, Medication: ['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant'], Diet: ['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,"['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant']","['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Include nutrient-rich foods,eat high calorie vegitables,antiboitic therapy,consult doctor,medication,"Malaria,  chills,  vomiting,  high_fever,  sweating","Disease: Typhoid, Symptoms: Malaria,  chills,  vomiting,  high_fever,  sweating, Medication: ['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant'], Diet: ['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,"['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant']","['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Consume foods rich in vitamin C and antioxidants,eat high calorie vegitables,antiboitic therapy,consult doctor,medication,"Malaria,  vomiting,  high_fever,  sweating,  headache","Disease: Typhoid, Symptoms: Malaria,  vomiting,  high_fever,  sweating,  headache, Medication: ['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant'], Diet: ['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,"['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant']","['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Include protein-rich foods,eat high calorie vegitables,antiboitic therapy,consult doctor,medication,"Malaria,  chills,  high_fever,  sweating,  headache","Disease: Typhoid, Symptoms: Malaria,  chills,  high_fever,  sweating,  headache, Medication: ['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant'], Diet: ['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,"['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant']","['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Avoid fatty and greasy foods,eat high calorie vegitables,antiboitic therapy,consult doctor,medication,"Malaria,  chills,  vomiting,  sweating,  headache","Disease: Typhoid, Symptoms: Malaria,  chills,  vomiting,  sweating,  headache, Medication: ['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant'], Diet: ['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,"['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant']","['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Consult a healthcare professional,eat high calorie vegitables,antiboitic therapy,consult doctor,medication,"Malaria,  chills,  vomiting,  high_fever,  headache","Disease: Typhoid, Symptoms: Malaria,  chills,  vomiting,  high_fever,  headache, Medication: ['Vaccination', 'Antiviral drugs', 'IV fluids', 'Blood transfusions', 'Liver transplant'], Diet: ['Typhoid Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
